rate,Reviews,tokenized_reviews,review_date,Sentiment
3,Slow claim Processing. Took to long to get pay out from claim,"['slow', 'claim', 'processing', 'took', 'to', 'long', 'to', 'get', 'pay', 'out', 'from', 'claim']",2023-05-19,NEGATIVE
5,I didn’t have use your service but it felt good knowing that you were there!,"['i', 'didn', 't', 'have', 'use', 'your', 'service', 'but', 'it', 'felt', 'good', 'knowing', 'that', 'you', 'were', 'there']",2024-01-06,NEGATIVE
5,the best part of insurance is when you do not have to use it!  it is very nice to have and even nicer not have to think about it.,"['the', 'best', 'part', 'of', 'insurance', 'is', 'when', 'you', 'do', 'not', 'have', 'to', 'use', 'it', 'it', 'is', 'very', 'nice', 'to', 'have', 'and', 'even', 'nicer', 'not', 'have', 'to', 'think', 'about', 'it']",2024-01-10,POSITIVE
1,"Awful Experience. We spent almost $500 for insurance through Travel Insured International for our trip to Egypt. We chose this company because terrorism was covered. After the Hamas attacks in Israel on October 7, there was a terrorist incident on October 14 in Alexandria, Egypt where 2 tourists and their guide were murdered while touring ancient sites. Because our entire 14 day trip was in Egypt, we decided because of the October 14 incident that it was not safe to travel there. I submitted a claim on October 14, 2023 siting terrorism as the reason. After submitting document after document and after numerous phone calls, the claim was denied on January 8, 2024. The reason for denying the claim was that traveling to Israel was not part of our itinerary.  Evidently, the company did not consider what I had expressly given as the reason for us cancelling - terrorism in Egypt as a result of the unrest in the area. Do not use this company. I spent hours submitting documents that were continuously requested piecemeal. Then I spent my time making phone calls requesting a determination with respect to my claim.","['awful', 'experience', 'we', 'spent', 'almost', '500', 'for', 'insurance', 'through', 'travel', 'insured', 'international', 'for', 'our', 'trip', 'to', 'egypt', 'we', 'chose', 'this', 'company', 'because', 'terrorism', 'was', 'covered', 'after', 'the', 'hamas', 'attacks', 'in', 'israel', 'on', 'october', '7', 'there', 'was', 'a', 'terrorist', 'incident', 'on', 'october', '14', 'in', 'alexandria', 'egypt', 'where', '2', 'tourists', 'and', 'their', 'guide', 'were', 'murdered', 'while', 'touring', 'ancient', 'sites', 'because', 'our', 'entire', '14', 'day', 'trip', 'was', 'in', 'egypt', 'we', 'decided', 'because', 'of', 'the', 'october', '14', 'incident', 'that', 'it', 'was', 'not', 'safe', 'to', 'travel', 'there', 'i', 'submitted', 'a', 'claim', 'on', 'october', '14', '2023', 'siting', 'terrorism', 'as', 'the', 'reason', 'after', 'submitting', 'document', 'after', 'document', 'and', 'after', 'numerous', 'phone', 'calls', 'the', 'claim', 'was', 'denied', 'on', 'january', '8', '2024', 'the', 'reason', 'for', 'denying', 'the', 'claim', 'was', 'that', 'traveling', 'to', 'israel', 'was', 'not', 'part', 'of', 'our', 'itinerary', 'evidently', 'the', 'company', 'did', 'not', 'consider', 'what', 'i', 'had', 'expressly', 'given', 'as', 'the', 'reason', 'for', 'us', 'cancelling', 'terrorism', 'in', 'egypt', 'as', 'a', 'result', 'of', 'the', 'unrest', 'in', 'the', 'area', 'do', 'not', 'use', 'this', 'company', 'i', 'spent', 'hours', 'submitting', 'documents', 'that', 'were', 'continuously', 'requested', 'piecemeal', 'then', 'i', 'spent', 'my', 'time', 'making', 'phone', 'calls', 'requesting', 'a', 'determination', 'with', 'respect', 'to', 'my', 'claim']",2023-12-08,NEGATIVE
5,Promptly processing my request for travel insurance.,"['promptly', 'processing', 'my', 'request', 'for', 'travel', 'insurance']",2023-06-20,POSITIVE
1,"They take your money and give you nothing. A policy from Travel Insured International is worthless. I recently tried to file a claim from the wildfires in Maui and they rejected it. There is fine print in the policy so they can get out of pretty much any claim, minus an asteroid collision (maybe). Buy the ""Cancel for any reason"" up charge if you hope to get anything back from them.","['they', 'take', 'your', 'money', 'and', 'give', 'you', 'nothing', 'a', 'policy', 'from', 'travel', 'insured', 'international', 'is', 'worthless', 'i', 'recently', 'tried', 'to', 'file', 'a', 'claim', 'from', 'the', 'wildfires', 'in', 'maui', 'and', 'they', 'rejected', 'it', 'there', 'is', 'fine', 'print', 'in', 'the', 'policy', 'so', 'they', 'can', 'get', 'out', 'of', 'pretty', 'much', 'any', 'claim', 'minus', 'an', 'asteroid', 'collision', 'maybe', 'buy', 'the', 'cancel', 'for', 'any', 'reason', 'up', 'charge', 'if', 'you', 'hope', 'to', 'get', 'anything', 'back', 'from', 'them']",2023-08-14,NEGATIVE
4,"I was eventually able to find my multiple trip plan, and was able to cetermine that my policy covered my next few travels.","['i', 'was', 'eventually', 'able', 'to', 'find', 'my', 'multiple', 'trip', 'plan', 'and', 'was', 'able', 'to', 'cetermine', 'that', 'my', 'policy', 'covered', 'my', 'next', 'few', 'travels']",2023-09-02,NEGATIVE
5,trip cancelled due to covid. I had to cancel a trip because of Covid.   I submitted the necessary paperwork and was refunded the full amount in a timely manner.,"['trip', 'cancelled', 'due', 'to', 'covid', 'i', 'had', 'to', 'cancel', 'a', 'trip', 'because', 'of', 'covid', 'i', 'submitted', 'the', 'necessary', 'paperwork', 'and', 'was', 'refunded', 'the', 'full', 'amount', 'in', 'a', 'timely', 'manner']",2023-05-18,NEGATIVE
3,Too much verification for payment on Trip/Tickets that I presented.  Why does it matter how I paid for the item if I show proof that the items were purchased in my name.,"['too', 'much', 'verification', 'for', 'payment', 'on', 'triptickets', 'that', 'i', 'presented', 'why', 'does', 'it', 'matter', 'how', 'i', 'paid', 'for', 'the', 'item', 'if', 'i', 'show', 'proof', 'that', 'the', 'items', 'were', 'purchased', 'in', 'my', 'name']",2023-08-02,NEGATIVE
5,I found selecting the right plan for me to be an easy process.,"['i', 'found', 'selecting', 'the', 'right', 'plan', 'for', 'me', 'to', 'be', 'an', 'easy', 'process']",2023-09-01,POSITIVE
2,Made one medical claim that was never paid.  No communication until we checked in. No reason given.,"['made', 'one', 'medical', 'claim', 'that', 'was', 'never', 'paid', 'no', 'communication', 'until', 'we', 'checked', 'in', 'no', 'reason', 'given']",2022-09-01,NEGATIVE
5,Our flight was delayed for four days due to cold (polar) weather last December. We ended up staying extra days in Chicago. I got reimbursed within a few days . I will continue using this travel insurance. I am very pleased with their great service.,"['our', 'flight', 'was', 'delayed', 'for', 'four', 'days', 'due', 'to', 'cold', 'polar', 'weather', 'last', 'december', 'we', 'ended', 'up', 'staying', 'extra', 'days', 'in', 'chicago', 'i', 'got', 'reimbursed', 'within', 'a', 'few', 'days', 'i', 'will', 'continue', 'using', 'this', 'travel', 'insurance', 'i', 'am', 'very', 'pleased', 'with', 'their', 'great', 'service']",2022-12-28,POSITIVE
5,"Full featured at a reasonable cost. We have used Travel Insured for many trips and have always found it to be a very full featured plan at a reasonable cost. The online tools make it easy to purchase a plan, edit it as you accumulate more cost, and share the plan with your beneficiaries. It is also popular and highly rated among the review sites, which is important to us.","['full', 'featured', 'at', 'a', 'reasonable', 'cost', 'we', 'have', 'used', 'travel', 'insured', 'for', 'many', 'trips', 'and', 'have', 'always', 'found', 'it', 'to', 'be', 'a', 'very', 'full', 'featured', 'plan', 'at', 'a', 'reasonable', 'cost', 'the', 'online', 'tools', 'make', 'it', 'easy', 'to', 'purchase', 'a', 'plan', 'edit', 'it', 'as', 'you', 'accumulate', 'more', 'cost', 'and', 'share', 'the', 'plan', 'with', 'your', 'beneficiaries', 'it', 'is', 'also', 'popular', 'and', 'highly', 'rated', 'among', 'the', 'review', 'sites', 'which', 'is', 'important', 'to', 'us']",2023-09-01,POSITIVE
5,I didn’t have to worry about travel irregularities.,"['i', 'didn', 't', 'have', 'to', 'worry', 'about', 'travel', 'irregularities']",2023-08-22,POSITIVE
5,"Travel Insured has my 6. I have not needed the Multi-trip insurance, so far- thankfully. I feel good knowing I have it if I do need it. I have had many individual-trip policies with Travel Insured. I had 1 minor claim (damaged luggage) and my experience with that claim was quickly settled to my satisfaction. I trust Travel Insured will “have my 6” should I need it in the future.","['travel', 'insured', 'has', 'my', '6', 'i', 'have', 'not', 'needed', 'the', 'multitrip', 'insurance', 'so', 'far', 'thankfully', 'i', 'feel', 'good', 'knowing', 'i', 'have', 'it', 'if', 'i', 'do', 'need', 'it', 'i', 'have', 'had', 'many', 'individualtrip', 'policies', 'with', 'travel', 'insured', 'i', 'had', '1', 'minor', 'claim', 'damaged', 'luggage', 'and', 'my', 'experience', 'with', 'that', 'claim', 'was', 'quickly', 'settled', 'to', 'my', 'satisfaction', 'i', 'trust', 'travel', 'insured', 'will', 'have', 'my', '6', 'should', 'i', 'need', 'it', 'in', 'the', 'future']",2023-09-01,NEGATIVE
3,"recent claim. You took too long to settle my recent claim against Vantage Travel.  Travel Insured told me it would take 30 days to review & process my claim. It actually took a little bit longer.  Why so long?  I would think 2 weeks would be more than enough time.  Also, my claim was delayed because you needed 'terms & conditions' from Vantage.   Why? Vantage was bankrupt, with $170M+ in liabilities vs $1M in assets.  Terms & conditions were completely irrelevant.  You need some flexibility & an ability to use common  sense.  Better communication about the long delays would have been helpful. On a positive note, you did finally pay 100% of the claim.  PS  If Travel Insured stalled me much longer, I was considering a complaint to the CT attorney general's office.","['recent', 'claim', 'you', 'took', 'too', 'long', 'to', 'settle', 'my', 'recent', 'claim', 'against', 'vantage', 'travel', 'travel', 'insured', 'told', 'me', 'it', 'would', 'take', '30', 'days', 'to', 'review', 'process', 'my', 'claim', 'it', 'actually', 'took', 'a', 'little', 'bit', 'longer', 'why', 'so', 'long', 'i', 'would', 'think', '2', 'weeks', 'would', 'be', 'more', 'than', 'enough', 'time', 'also', 'my', 'claim', 'was', 'delayed', 'because', 'you', 'needed', 'terms', 'conditions', 'from', 'vantage', 'why', 'vantage', 'was', 'bankrupt', 'with', '170m', 'in', 'liabilities', 'vs', '1m', 'in', 'assets', 'terms', 'conditions', 'were', 'completely', 'irrelevant', 'you', 'need', 'some', 'flexibility', 'an', 'ability', 'to', 'use', 'common', 'sense', 'better', 'communication', 'about', 'the', 'long', 'delays', 'would', 'have', 'been', 'helpful', 'on', 'a', 'positive', 'note', 'you', 'did', 'finally', 'pay', '100', 'of', 'the', 'claim', 'ps', 'if', 'travel', 'insured', 'stalled', 'me', 'much', 'longer', 'i', 'was', 'considering', 'a', 'complaint', 'to', 'the', 'ct', 'attorney', 'generals', 'office']",2023-08-28,NEGATIVE
5,Made a trip delay claim that occurred on our japan vacation. We provided the requested documents of proof of the delay and our additional expenses incurred. Shortly thereafter we received a reimbursement check for the full amount. We were very pleased with the service provided.,"['made', 'a', 'trip', 'delay', 'claim', 'that', 'occurred', 'on', 'our', 'japan', 'vacation', 'we', 'provided', 'the', 'requested', 'documents', 'of', 'proof', 'of', 'the', 'delay', 'and', 'our', 'additional', 'expenses', 'incurred', 'shortly', 'thereafter', 'we', 'received', 'a', 'reimbursement', 'check', 'for', 'the', 'full', 'amount', 'we', 'were', 'very', 'pleased', 'with', 'the', 'service', 'provided']",2023-06-15,NEGATIVE
5,"Highly recommend. Travel Insured International has wonderful customer service.  Easy to work with, great prices, always comes through with the insurance that I need to protect me and my trips.","['highly', 'recommend', 'travel', 'insured', 'international', 'has', 'wonderful', 'customer', 'service', 'easy', 'to', 'work', 'with', 'great', 'prices', 'always', 'comes', 'through', 'with', 'the', 'insurance', 'that', 'i', 'need', 'to', 'protect', 'me', 'and', 'my', 'trips']",2022-10-10,POSITIVE
5,"The representatives listened, were honest, and thoughtful. We made a claim because of a loss incurred do to a late train arrival in Oslo, Norway. I feel as though we were represented with dignity and respect for our inquiry. And we recouped losses as promised were possible when we purchased the insurance. I know travel company owners that recommend Travel Insured International. We are grateful.","['the', 'representatives', 'listened', 'were', 'honest', 'and', 'thoughtful', 'we', 'made', 'a', 'claim', 'because', 'of', 'a', 'loss', 'incurred', 'do', 'to', 'a', 'late', 'train', 'arrival', 'in', 'oslo', 'norway', 'i', 'feel', 'as', 'though', 'we', 'were', 'represented', 'with', 'dignity', 'and', 'respect', 'for', 'our', 'inquiry', 'and', 'we', 'recouped', 'losses', 'as', 'promised', 'were', 'possible', 'when', 'we', 'purchased', 'the', 'insurance', 'i', 'know', 'travel', 'company', 'owners', 'that', 'recommend', 'travel', 'insured', 'international', 'we', 'are', 'grateful']",2023-03-07,POSITIVE
5,We are lucky to say we have not had to make any claims.  The staff has always been very easy to work with to get coverage when needed.,"['we', 'are', 'lucky', 'to', 'say', 'we', 'have', 'not', 'had', 'to', 'make', 'any', 'claims', 'the', 'staff', 'has', 'always', 'been', 'very', 'easy', 'to', 'work', 'with', 'to', 'get', 'coverage', 'when', 'needed']",2022-11-25,POSITIVE
5,Client for many years.... Simple. Straightforward. Cost-effective.,"['client', 'for', 'many', 'years', 'simple', 'straightforward', 'costeffective']",2023-08-29,POSITIVE
5,Always easy to get exactly what I want as well as what I need.,"['always', 'easy', 'to', 'get', 'exactly', 'what', 'i', 'want', 'as', 'well', 'as', 'what', 'i', 'need']",2023-07-11,POSITIVE
1,"Money Lost over Covid Cancellation. On 11/9/2019 we purchased a Worldwide Trip Protector Lite Trip Insurance Plan to cover our planned Sept 2020 trip to Kenya & Egypt. Then in March 2020, Covid hit and sent travel into a tizzy. We postponed that trip 2 times, but ultimately decided to cancel it. I called Travel Insured to get a refund, since the trip that was insured would not happen (therefore the insurance was unused). They said they would not refund, but that they would hold my payment available for a future trip. Just last month, July 2023, we planned and booked a trip to Norway, for next Feb 2024. At this time they said they would not honor the balance toward insurance because all travel had to take place before the end of 2023. So even though we booked during 2023, just because the trip was less than 2 months after the end of the year, they refused to honor the prior commitment. We wound up paying for insurance for the Norway trip from a different company.","['money', 'lost', 'over', 'covid', 'cancellation', 'on', '1192019', 'we', 'purchased', 'a', 'worldwide', 'trip', 'protector', 'lite', 'trip', 'insurance', 'plan', 'to', 'cover', 'our', 'planned', 'sept', '2020', 'trip', 'to', 'kenya', 'egypt', 'then', 'in', 'march', '2020', 'covid', 'hit', 'and', 'sent', 'travel', 'into', 'a', 'tizzy', 'we', 'postponed', 'that', 'trip', '2', 'times', 'but', 'ultimately', 'decided', 'to', 'cancel', 'it', 'i', 'called', 'travel', 'insured', 'to', 'get', 'a', 'refund', 'since', 'the', 'trip', 'that', 'was', 'insured', 'would', 'not', 'happen', 'therefore', 'the', 'insurance', 'was', 'unused', 'they', 'said', 'they', 'would', 'not', 'refund', 'but', 'that', 'they', 'would', 'hold', 'my', 'payment', 'available', 'for', 'a', 'future', 'trip', 'just', 'last', 'month', 'july', '2023', 'we', 'planned', 'and', 'booked', 'a', 'trip', 'to', 'norway', 'for', 'next', 'feb', '2024', 'at', 'this', 'time', 'they', 'said', 'they', 'would', 'not', 'honor', 'the', 'balance', 'toward', 'insurance', 'because', 'all', 'travel', 'had', 'to', 'take', 'place', 'before', 'the', 'end', 'of', '2023', 'so', 'even', 'though', 'we', 'booked', 'during', '2023', 'just', 'because', 'the', 'trip', 'was', 'less', 'than', '2', 'months', 'after', 'the', 'end', 'of', 'the', 'year', 'they', 'refused', 'to', 'honor', 'the', 'prior', 'commitment', 'we', 'wound', 'up', 'paying', 'for', 'insurance', 'for', 'the', 'norway', 'trip', 'from', 'a', 'different', 'company']",2023-07-23,NEGATIVE
